time,elapsed,test_type,phase,axis,direction,target_speed,cmd_vx,cmd_wz,fb_vx,fb_vy,fb_wz
1782644458.493548,1.920118808746338,hold,hold_after_kick,vx,1,0.02,0.02,0.0,-0.03,0.0,0.094
1782644458.5338957,1.9604666233062744,hold,hold_after_kick,vx,1,0.02,0.02,0.0,-0.042,-0.011,0.07
1782644461.180935,2.6226043701171875e-06,hold,kick,vx,1,0.03,0.055,0.0,0.0,0.0,0.0
1782644461.2210746,0.04014229774475098,hold,kick,vx,1,0.03,0.055,0.0,-0.003,-0.003,0.023
1782644461.2610836,7.152557373046875e-07,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.003,0.003,-0.023
1782644461.3013608,0.040277957916259766,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.3412113,0.08012843132019043,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.3812284,0.12014555931091309,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.4212582,0.16017532348632812,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.003,0.003,-0.023
1782644461.4612606,0.20017766952514648,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.5012534,0.24017047882080078,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.5412166,0.2801337242126465,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.5812478,0.32016491889953613,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.6212366,0.3601536750793457,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.661256,0.4001731872558594,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.701259,0.44017601013183594,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.7411876,0.4801046848297119,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.7812576,0.5201747417449951,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.003,0.003,0.023
1782644461.8213336,0.5602507591247559,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644461.8611848,0.6001019477844238,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.003,0.003,0.023
1782644461.9012206,0.6401376724243164,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.003,0.003,0.023
1782644461.9412491,0.6801662445068359,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.003,-0.003,-0.023
1782644461.9812462,0.7201633453369141,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644462.0212615,0.7601785659790039,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.003,0.003,0.023
1782644462.06126,0.8001770973205566,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644462.1012514,0.8401684761047363,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.003,0.003,0.023
1782644462.1415849,0.8805019855499268,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644462.181357,0.920274019241333,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644462.2214355,0.9603526592254639,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.003,-0.003,-0.023
1782644462.2612574,1.0001745223999023,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644462.301251,1.040168046951294,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644462.3412192,1.0801362991333008,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644462.381242,1.1201591491699219,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644462.4212563,1.1601734161376953,hold,hold_after_kick,vx,1,0.03,0.03,0.0,0.0,0.0,0.0
1782644462.4612632,1.2001802921295166,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.003,-0.003,-0.023
1782644462.5012484,1.2401654720306396,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.003,-0.003,-0.023
1782644462.5412695,1.280186653137207,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.015,0.0,0.0
1782644462.5812392,1.3201563358306885,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.019,0.011,-0.023
1782644462.6212695,1.3601865768432617,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.034,0.003,-0.023
1782644462.6613443,1.400261402130127,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.046,0.0,0.0
1782644462.7012312,1.4401483535766602,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.058,-0.003,0.023
1782644462.7411723,1.4800894260406494,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.069,-0.007,0.047
1782644462.7812185,1.5201356410980225,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.096,-0.003,0.023
1782644462.82125,1.5601670742034912,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.108,0.0,0.047
1782644462.861251,1.600168228149414,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.131,0.007,0.0
1782644462.901243,1.640160083770752,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.158,0.003,-0.023
1782644462.9412966,1.6802136898040771,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.177,0.0,-0.047
1782644462.983283,1.7222001552581787,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.212,-0.003,-0.07
1782644463.0214057,1.7603228092193604,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.251,-0.011,-0.07
1782644463.0612552,1.8001723289489746,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.313,0.003,-0.117
1782644463.1012526,1.8401696681976318,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.355,0.0,-0.141
1782644463.141249,1.8801660537719727,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.433,0.0,-0.235
1782644463.181198,1.9201149940490723,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.529,-0.003,-0.305
1782644463.221191,1.9601080417633057,hold,hold_after_kick,vx,1,0.03,0.03,0.0,-0.622,-0.003,-0.305
1782644465.8715708,4.76837158203125e-06,hold,kick,vx,1,0.04,0.055,0.0,0.0,0.0,0.0
1782644465.9121423,0.04057621955871582,hold,kick,vx,1,0.04,0.055,0.0,0.0,0.0,0.0
1782644465.9519591,3.0994415283203125e-06,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644465.992146,0.04018998146057129,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.0321908,0.08023476600646973,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.003,0.003,-0.023
1782644466.0721843,0.12022829055786133,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.112199,0.16024303436279297,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.1520936,0.20013761520385742,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.1920593,0.24010324478149414,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.2320385,0.28008246421813965,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.272145,0.3201889991760254,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.3121564,0.3602004051208496,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.352773,0.4008169174194336,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.3920631,0.4401071071624756,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.4322033,0.48024725914001465,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.4722114,0.5202553272247314,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.5122015,0.5602455139160156,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.5522182,0.6002621650695801,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.5921524,0.6401963233947754,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.6320953,0.6801393032073975,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.003,0.003,0.023
1782644466.6724613,0.7205052375793457,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.7122262,0.7602701187133789,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.7522893,0.8003332614898682,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.7920752,0.8401191234588623,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.8321671,0.8802111148834229,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.8721807,0.920224666595459,hold,hold_after_kick,vx,1,0.04,0.04,0.0,0.0,0.0,0.0
1782644466.9122005,0.9602444171905518,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.007,0.007,0.047
1782644466.95219,1.0002338886260986,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.015,0.0,0.094
1782644466.9921882,1.0402321815490723,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.027,-0.003,0.023
1782644467.0321944,1.0802383422851562,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.027,-0.003,-0.023
1782644467.072206,1.1202499866485596,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.038,0.0,-0.047
1782644467.1122088,1.1602528095245361,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.061,0.0,0.0
1782644467.152174,1.2002179622650146,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.065,-0.003,-0.023
1782644467.1923409,1.240384817123413,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.088,-0.003,-0.023
1782644467.232197,1.2802410125732422,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.116,0.007,-0.047
1782644467.2722132,1.3202571868896484,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.116,0.007,-0.047
1782644467.3121722,1.3602161407470703,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.143,0.003,-0.023
1782644467.352424,1.400467872619629,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.17,0.0,0.0
1782644467.3922021,1.4402461051940918,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.208,-0.007,-0.047
1782644467.4321942,1.4802381992340088,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.251,0.003,-0.023
1782644467.4722064,1.5202503204345703,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.305,0.003,-0.117
1782644467.5123787,1.560422658920288,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.363,0.007,-0.094
1782644467.5522144,1.6002583503723145,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.421,-0.003,-0.164
1782644467.5922287,1.640272617340088,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.522,0.003,-0.211
1782644467.6320946,1.6801385879516602,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.603,0.0,-0.282
1782644467.6721904,1.7202343940734863,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.719,0.007,-0.329
1782644467.712193,1.7602369785308838,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.85,0.0,-0.329
1782644467.7520673,1.8001112937927246,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.924,0.003,-0.258
1782644467.7920604,1.840104341506958,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.974,0.0,-0.282
1782644467.8321676,1.880211591720581,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-0.997,0.0,-0.235
1782644467.872196,1.9202399253845215,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-1.04,0.003,-0.258
1782644467.9121976,1.9602415561676025,hold,hold_after_kick,vx,1,0.04,0.04,0.0,-1.059,0.0,-0.235
1782644470.5607166,4.5299530029296875e-06,hold,kick,vx,1,0.05,0.055,0.0,0.0,0.0,0.0
1782644470.600821,0.04010891914367676,hold,kick,vx,1,0.05,0.055,0.0,0.0,0.0,0.0
1782644470.6409147,3.337860107421875e-06,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644470.6810815,0.04017019271850586,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644470.7210917,0.08018040657043457,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644470.7610714,0.12016010284423828,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644470.801007,0.1600956916809082,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644470.8413548,0.20044350624084473,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644470.881018,0.24010658264160156,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644470.9210453,0.2801339626312256,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644470.96108,0.32016873359680176,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644471.0010726,0.36016130447387695,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644471.041079,0.40016770362854004,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644471.081094,0.4401826858520508,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644471.1210754,0.4801640510559082,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644471.161055,0.5201437473297119,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644471.2010248,0.5601134300231934,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.007,0.0,0.0
1782644471.241136,0.6002247333526611,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644471.2810662,0.6401548385620117,hold,hold_after_kick,vx,1,0.05,0.05,0.0,0.0,0.0,0.0
1782644471.3210847,0.680173397064209,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.003,-0.003,-0.023
1782644471.3611064,0.7201950550079346,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.015,0.0,-0.047
1782644471.4010053,0.7600939273834229,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.027,0.011,-0.07
1782644471.4410813,0.8001699447631836,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.03,0.015,-0.047
1782644471.4810953,0.8401839733123779,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.042,0.003,-0.023
1782644471.5210764,0.8801651000976562,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.061,0.0,0.0
1782644471.5611176,0.9202063083648682,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.073,-0.003,-0.023
1782644471.6010497,0.9601383209228516,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.1,-0.007,0.047
1782644471.6410966,1.000185251235962,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.116,-0.007,-0.047
1782644471.6811845,1.0402731895446777,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.139,0.0,0.0
1782644471.7210736,1.0801622867584229,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.17,0.0,-0.047
1782644471.7610621,1.1201508045196533,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.208,0.0,-0.047
1782644471.8009887,1.1600773334503174,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.259,0.003,-0.07
1782644471.8410227,1.2001113891601562,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.301,0.0,-0.094
1782644471.8810945,1.2401831150054932,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.363,-0.007,-0.188
1782644471.9210813,1.28016996383667,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.437,-0.011,-0.211
1782644471.9611597,1.3202483654022217,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.529,-0.011,-0.305
1782644472.0011263,1.3602149486541748,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.626,-0.015,-0.376
1782644472.0412636,1.4003522396087646,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.742,-0.007,-0.376
1782644472.0810702,1.4401588439941406,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.846,-0.019,-0.399
1782644472.1209872,1.4800758361816406,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.904,-0.007,-0.282
1782644472.1610725,1.5201611518859863,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-0.966,0.0,-0.235
1782644472.2010794,1.5601680278778076,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-1.024,0.003,-0.211
1782644472.2410183,1.600106954574585,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-1.036,0.0,-0.235
1782644472.2811036,1.6401922702789307,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-1.059,0.007,-0.235
1782644472.3210878,1.6801764965057373,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-1.063,0.011,-0.211
1782644472.3611057,1.7201943397521973,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-1.079,0.003,-0.164
1782644472.4010837,1.7601723670959473,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-1.086,0.003,-0.211
1782644472.44106,1.8001487255096436,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-1.082,0.0,-0.188
1782644472.4812152,1.840303897857666,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-1.09,0.0,-0.188
1782644472.521061,1.8801496028900146,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-1.09,0.007,-0.188
1782644472.5610955,1.9201841354370117,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-1.09,0.007,-0.188
1782644472.601017,1.9601056575775146,hold,hold_after_kick,vx,1,0.05,0.05,0.0,-1.09,0.007,-0.188
1782644475.2465334,4.5299530029296875e-06,hold,kick,vx,1,0.06,0.06,0.0,0.0,0.0,0.0
1782644475.2866323,0.04010343551635742,hold,kick,vx,1,0.06,0.06,0.0,0.003,0.003,0.023
1782644475.3266706,1.9073486328125e-06,hold,hold_after_kick,vx,1,0.06,0.06,0.0,0.0,0.0,0.0
1782644475.3668292,0.040160417556762695,hold,hold_after_kick,vx,1,0.06,0.06,0.0,0.0,0.0,0.0
1782644475.4068093,0.08014059066772461,hold,hold_after_kick,vx,1,0.06,0.06,0.0,0.0,0.0,0.0
1782644475.4469445,0.12027573585510254,hold,hold_after_kick,vx,1,0.06,0.06,0.0,0.0,0.0,0.0
1782644475.4883118,0.16164302825927734,hold,hold_after_kick,vx,1,0.06,0.06,0.0,0.0,0.0,0.0
1782644475.526937,0.20026826858520508,hold,hold_after_kick,vx,1,0.06,0.06,0.0,0.0,0.0,0.0
1782644475.566861,0.24019217491149902,hold,hold_after_kick,vx,1,0.06,0.06,0.0,0.0,0.0,0.0
1782644475.606776,0.2801072597503662,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.003,0.003,0.023
1782644475.6468058,0.32013702392578125,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.003,0.003,0.023
1782644475.6868303,0.36016154289245605,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.003,0.003,0.023
1782644475.7268033,0.4001345634460449,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.003,0.003,0.023
1782644475.7668252,0.4401564598083496,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.015,-0.007,0.094
1782644475.8068264,0.48015761375427246,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.027,-0.011,0.164
1782644475.8468492,0.5201804637908936,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.027,-0.011,0.164
1782644475.8868372,0.5601685047149658,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.042,-0.011,0.258
1782644475.9268167,0.6001479625701904,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.065,0.003,0.305
1782644475.9669504,0.6402816772460938,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.058,-0.011,0.352
1782644476.007035,0.6803662776947021,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.069,-0.023,0.423
1782644476.046821,0.7201523780822754,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.1,-0.023,0.423
1782644476.0868137,0.7601449489593506,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.1,-0.007,0.376
1782644476.1268065,0.8001377582550049,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.1,-0.007,0.376
1782644476.1668417,0.8401730060577393,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.131,-0.007,0.423
1782644476.2067728,0.8801040649414062,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.174,-0.011,0.493
1782644476.2467928,0.9201240539550781,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.201,0.007,0.564
1782644476.2868404,0.9601716995239258,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.247,0.007,0.658
1782644476.32706,1.0003912448883057,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.313,-0.003,0.775
1782644476.3668618,1.0401930809020996,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.375,-0.003,0.916
1782644476.4068124,1.080143690109253,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.456,-0.015,1.081
1782644476.4468234,1.120154619216919,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.541,0.0,1.175
1782644476.48683,1.1601612567901611,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.622,0.011,1.292
1782644476.5268383,1.200169563293457,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.711,0.023,1.222
1782644476.566869,1.2402002811431885,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.777,0.027,1.057
1782644476.606764,1.2800953388214111,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.843,0.03,0.752
1782644476.6467853,1.3201165199279785,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.912,0.03,0.423
1782644476.686802,1.360133171081543,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-0.97,0.011,0.211
1782644476.72685,1.4001812934875488,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.005,0.007,0.047
1782644476.766831,1.440162181854248,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.044,0.007,-0.047
1782644476.8069434,1.4802746772766113,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.059,0.0,-0.094
1782644476.8469148,1.5202460289001465,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.071,0.003,-0.117
1782644476.886823,1.5601541996002197,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.071,0.003,-0.117
1782644476.9267576,1.6000888347625732,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.071,0.011,-0.117
1782644476.9668112,1.6401424407958984,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.094,0.011,-0.164
1782644477.0068378,1.6801691055297852,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.094,0.011,-0.164
1782644477.046823,1.7201542854309082,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.094,0.003,-0.117
1782644477.0868392,1.7601704597473145,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.082,0.007,-0.141
1782644477.126852,1.8001832962036133,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.09,0.0,-0.141
1782644477.1668308,1.8401620388031006,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.094,0.003,-0.164
1782644477.2068093,1.8801405429840088,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.109,0.011,-0.164
1782644477.246797,1.920128345489502,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.102,0.003,-0.164
1782644477.286848,1.960179328918457,hold,hold_after_kick,vx,1,0.06,0.06,0.0,-1.102,0.011,-0.211
1782644479.9357715,4.76837158203125e-06,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644479.9758754,0.040108680725097656,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.015878,0.08011126518249512,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.0560448,0.12027812004089355,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,-0.003,0.003,0.023
1782644480.0959167,0.16015005111694336,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.135916,0.2001492977142334,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.175939,0.2401723861694336,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.2159278,0.28016114234924316,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.255931,0.32016420364379883,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.295943,0.36017632484436035,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.3359625,0.400195837020874,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.3759167,0.44015002250671387,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.4158874,0.4801206588745117,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.4560733,0.5203065872192383,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.4959168,0.560150146484375,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.5359623,0.6001956462860107,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.57591,0.6401433944702148,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.61594,0.680173397064209,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.6559052,0.7201385498046875,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.6959355,0.7601687908172607,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.7359304,0.800163745880127,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.776034,0.8402674198150635,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.8160527,0.8802859783172607,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.855955,0.9201881885528564,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.8959374,0.9601707458496094,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.93594,1.0001733303070068,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
1782644480.9759398,1.040173053741455,breakaway,target_from_rest,wz,1,0.03,0.0,0.03,0.0,0.0,0.0
