[INFO] [1783441102.371033208] [shared_nav_semantic_explore]: EXPLORE NAV RESET: rejected_candidate_ids, failed_explore_goals, explore_last_reject_reason cleared on fresh start
[INFO] [1783441102.652341469] [shared_nav_semantic_explore]: ===== shared_nav_semantic_explore mode=yolo_lidar_semantic_explore_nav =====
[INFO] [1783441102.655404471] [shared_nav_semantic_explore]: semantic_explore enabled hint=/explore_goal_hint planner=astar follow_planned_path=True goal_frame=map control_frame=map tf_buffer=ok
[INFO] [1783441102.658336014] [shared_nav_semantic_explore]: topics image=/image_raw scan=/scan_filtered cmd=/cmd_vel
[INFO] [1783441102.661110683] [shared_nav_semantic_explore]: voter enabled window=6 min_votes=2 lost_hold=4
[INFO] [1783441102.663965601] [shared_nav_semantic_explore]: birth_scan enabled wait=5.0s scan_wz=0.05 scan_deg=360.0 max_rotations=1.0 max_total_deg=360 max_total_duration=125.7s
[INFO] [1783441121.559212095] [shared_nav_semantic_explore]: {"step": 189, "mode": "SCANNING", "fsm_mode": "SCANNING", "fsm_reason": "scanning", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 3.6070001125335693, "target_distance": null, "front_distance": 3.6070001125335693, "desired_reason": "birth_scanning", "action_explanation": "mode=SCANNING | reason=birth_scanning | safety=birth_scan_vx_zero | cmd=wz=+0.050 | front=3.61m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety": {"front_distance": 3.6070001125335693, "front_min_distance": 3.6070001125335693, "target_distance": null, "scan_age": 0.1020820140838623, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safety_limited": true, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety_reason": "birth_scan_vx_zero"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 155.91277817922654, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 155.91277817922654, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441121.5546222, "reason": "birth_scanning", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441121.5501752, "vote_reason": ""}}
[INFO] [1783441121.685766962] [shared_nav_semantic_explore]: {"step": 190, "mode": "SCANNING", "fsm_mode": "SCANNING", "fsm_reason": "scanning", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 3.63100004196167, "target_distance": null, "front_distance": 3.63100004196167, "desired_reason": "birth_scanning", "action_explanation": "mode=SCANNING | reason=birth_scanning | safety=birth_scan_vx_zero | cmd=wz=+0.050 | front=3.63m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety": {"front_distance": 3.63100004196167, "front_min_distance": 3.63100004196167, "target_distance": null, "scan_age": 0.07711005210876465, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safety_limited": true, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety_reason": "birth_scan_vx_zero"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 157.65432311343744, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 157.65432311343744, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441121.6816893, "reason": "birth_scanning", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441121.6769402, "vote_reason": ""}}
[INFO] [1783441121.758015880] [shared_nav_semantic_explore]: {"step": 191, "mode": "SCANNING", "fsm_mode": "SCANNING", "fsm_reason": "scanning", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.9110000133514404, "target_distance": null, "front_distance": 1.9110000133514404, "desired_reason": "birth_scanning", "action_explanation": "mode=SCANNING | reason=birth_scanning | safety=birth_scan_vx_zero | cmd=wz=+0.050 | front=1.91m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety": {"front_distance": 1.9110000133514404, "front_min_distance": 1.9110000133514404, "target_distance": null, "scan_age": 0.08679318428039551, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safety_limited": true, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety_reason": "birth_scan_vx_zero"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 159.33135898185094, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 159.33135898185094, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441121.7531266, "reason": "birth_scanning", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441121.7490587, "vote_reason": ""}}
[INFO] [1783441121.864314943] [shared_nav_semantic_explore]: {"step": 192, "mode": "SCANNING", "fsm_mode": "SCANNING", "fsm_reason": "scanning", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.7760000228881836, "target_distance": null, "front_distance": 1.7760000228881836, "desired_reason": "birth_scanning", "action_explanation": "mode=SCANNING | reason=birth_scanning | safety=birth_scan_vx_zero | cmd=wz=+0.050 | front=1.78m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety": {"front_distance": 1.7760000228881836, "front_min_distance": 1.7760000228881836, "target_distance": null, "scan_age": 0.08819961547851562, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safety_limited": true, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety_reason": "birth_scan_vx_zero"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 161.0191313259808, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 161.0191313259808, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441121.857986, "reason": "birth_scanning", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441121.8499124, "vote_reason": ""}}
[INFO] [1783441121.981278596] [shared_nav_semantic_explore]: {"step": 193, "mode": "SCANNING", "fsm_mode": "SCANNING", "fsm_reason": "scanning", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 3.5899999141693115, "target_distance": null, "front_distance": 3.5899999141693115, "desired_reason": "birth_scanning", "action_explanation": "mode=SCANNING | reason=birth_scanning | safety=birth_scan_vx_zero | cmd=wz=+0.050 | front=3.59m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety": {"front_distance": 3.5899999141693115, "front_min_distance": 3.5899999141693115, "target_distance": null, "scan_age": 0.07706952095031738, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safety_limited": true, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety_reason": "birth_scan_vx_zero"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 162.77959570961303, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 162.77959570961303, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441121.9704714, "reason": "birth_scanning", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441121.96603, "vote_reason": ""}}
[INFO] [1783441122.063144061] [shared_nav_semantic_explore]: {"step": 194, "mode": "SCANNING", "fsm_mode": "SCANNING", "fsm_reason": "scanning", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.9129999876022339, "target_distance": null, "front_distance": 1.9129999876022339, "desired_reason": "birth_scanning", "action_explanation": "mode=SCANNING | reason=birth_scanning | safety=birth_scan_vx_zero | cmd=wz=+0.050 | front=1.91m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety": {"front_distance": 1.9129999876022339, "front_min_distance": 1.9129999876022339, "target_distance": null, "scan_age": 0.07090187072753906, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safety_limited": true, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety_reason": "birth_scan_vx_zero"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 164.49384190412206, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 164.49384190412206, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441122.0572388, "reason": "birth_scanning", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441122.0531442, "vote_reason": ""}}
[INFO] [1783441122.162395537] [shared_nav_semantic_explore]: {"step": 195, "mode": "SCANNING", "fsm_mode": "SCANNING", "fsm_reason": "scanning", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.628000020980835, "target_distance": null, "front_distance": 1.628000020980835, "desired_reason": "birth_scanning", "action_explanation": "mode=SCANNING | reason=birth_scanning | safety=birth_scan_vx_zero | cmd=wz=+0.050 | front=1.63m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety": {"front_distance": 1.628000020980835, "front_min_distance": 1.628000020980835, "target_distance": null, "scan_age": 0.09784960746765137, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safety_limited": true, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety_reason": "birth_scan_vx_zero"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 166.20860587587435, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 166.20860587587435, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441122.1564107, "reason": "birth_scanning", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441122.1501963, "vote_reason": ""}}
[INFO] [1783441122.280203815] [shared_nav_semantic_explore]: {"step": 196, "mode": "SCANNING", "fsm_mode": "SCANNING", "fsm_reason": "scanning", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.8559999465942383, "target_distance": null, "front_distance": 1.8559999465942383, "desired_reason": "birth_scanning", "action_explanation": "mode=SCANNING | reason=birth_scanning | safety=birth_scan_vx_zero | cmd=wz=+0.050 | front=1.86m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety": {"front_distance": 1.8559999465942383, "front_min_distance": 1.8559999465942383, "target_distance": null, "scan_age": 0.07828521728515625, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safety_limited": true, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety_reason": "birth_scan_vx_zero"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 167.93147515197205, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 167.93147515197205, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441122.2704706, "reason": "birth_scanning", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441122.2668653, "vote_reason": ""}}
[INFO] [1783441122.364229740] [shared_nav_semantic_explore]: {"step": 197, "mode": "SCANNING", "fsm_mode": "SCANNING", "fsm_reason": "scanning", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.5670000314712524, "target_distance": null, "front_distance": 1.5670000314712524, "desired_reason": "birth_scanning", "action_explanation": "mode=SCANNING | reason=birth_scanning | safety=birth_scan_vx_zero | cmd=wz=+0.050 | front=1.57m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety": {"front_distance": 1.5670000314712524, "front_min_distance": 1.5670000314712524, "target_distance": null, "scan_age": 0.08136749267578125, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safety_limited": true, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety_reason": "birth_scan_vx_zero"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 169.7541296207656, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 169.7541296207656, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441122.3546531, "reason": "birth_scanning", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441122.3505838, "vote_reason": ""}}
[INFO] [1783441122.458760504] [shared_nav_semantic_explore]: {"step": 198, "mode": "SCANNING", "fsm_mode": "SCANNING", "fsm_reason": "scanning", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.6749999523162842, "target_distance": null, "front_distance": 1.6749999523162842, "desired_reason": "birth_scanning", "action_explanation": "mode=SCANNING | reason=birth_scanning | safety=birth_scan_vx_zero | cmd=wz=+0.050 | front=1.67m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety": {"front_distance": 1.6749999523162842, "front_min_distance": 1.6749999523162842, "target_distance": null, "scan_age": 0.07899832725524902, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safety_limited": true, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety_reason": "birth_scan_vx_zero"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 171.38106284962439, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 171.38106284962439, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441122.4547782, "reason": "birth_scanning", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441122.4506824, "vote_reason": ""}}
[INFO] [1783441122.557946563] [shared_nav_semantic_explore]: {"step": 199, "mode": "SCANNING", "fsm_mode": "SCANNING", "fsm_reason": "scanning", "instruction": "find the bottle", "nav_mode": "yolo_lidar_semantic_explore_nav", "image_width": 1280, "image_height": 720, "front_min_distance": 1.8619999885559082, "target_distance": null, "front_distance": 1.8619999885559082, "desired_reason": "birth_scanning", "action_explanation": "mode=SCANNING | reason=birth_scanning | safety=birth_scan_vx_zero | cmd=wz=+0.050 | front=1.86m", "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety": {"front_distance": 1.8619999885559082, "front_min_distance": 1.8619999885559082, "target_distance": null, "scan_age": 0.08471179008483887, "raw_cmd_vx": 0.0, "raw_cmd_wz": 0.05, "safety_limited": true, "safe_cmd_vx": 0.0, "safe_cmd_wz": 0.05, "safety_reason": "birth_scan_vx_zero"}, "search_mode": "init", "search_turn_dir": 1.0, "loss_age_sec": Infinity, "last_target_u": null, "last_target_ex": null, "birth_phase_completed": false, "birth_scan_yaw_deg": 173.30085543824285, "birth_scan_budget_deg": 360.0, "birth_scan_odom_yaw_deg": 173.30085543824285, "birth_scan_target_deg": 360.0, "explore_phase": "EXPLORE_SELECT", "explore_goal_traveled_m": 0.0, "explore_step_distance_m": 0.45, "explore_goal_switch_max_distance_m": 0.45, "explore_path_waypoint_idx": -1, "explore_planned_path_len": 0, "explore_nav_planner": null, "explore_astar_fallback": null, "explore_last_reject_reason": null, "explore_last_reject_goal_pose": null, "blocked_retreat_active": false, "blocked_retreat_target_m": 0.0, "blocked_retreat_margin_m": 0.1, "time": 1783441122.5542564, "reason": "birth_scanning", "target": {"visible": false, "u": null, "v": null, "score": 0.0, "stale": false, "source": "yolo_bbox", "class_name": "", "reason": "waiting_multiframe_votes", "bbox": null, "area_ratio": null, "stamp_time": 1783441122.5493393, "vote_reason": ""}}
